influencer_id,constituency_id,name,category,sub_category,influence_level,influence_score,reach_estimate,location_ward,location_mandal,contact_phone,contact_email,political_leaning,engagement_history,key_issues,relationship_strength,last_interaction_date,next_followup_date,notes,added_by,verified,created_at,updated_at
f1fde8cc-91db-401b-b5ec-9c033cf6f565,PC06,Influencer_31_PC06,youth,youth_local,high,67,11532,Husnabad,Siddipet,+919311841051,influencer31@example.com,opposition,"[{""date"": ""2024-11-29"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-20"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2024-10-13"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-01-02"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Employment"", ""Education"", ""Employment""]",strong,2025-01-16,2025-05-10,,coordinator_1,True,2025-04-01 15:21:00,2025-04-19 15:21:00
4fa6affc-7505-4ba4-a71a-3e3933294a8f,PC06,Influencer_32_PC06,community,,low,95,7718,Koratla,Narsapur,+917783215344,influencer32@example.com,unknown,"[{""date"": ""2025-03-19"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-17"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-01-16"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare""]",moderate,2025-02-12,2025-06-16,,coordinator_2,False,2025-05-05 22:19:00,2025-05-13 22:19:00
c1d0f128-75d4-42a1-aa29-50c5e97776e9,PC06,Influencer_33_PC06,media,,low,47,33900,Medak,Narsapur,+919092734675,influencer33@example.com,favorable,"[{""date"": ""2025-04-17"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-07"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Education"", ""Education"", ""Education""]",moderate,2025-04-21,,,coordinator_1,False,2025-07-08 19:37:00,2025-07-28 19:37:00
05024dd9-0076-4800-a135-bc6bbe0599a2,PC07,Influencer_1_PC07,religious,religious_local,high,50,48617,Lal Bahadur Nagar,Mudhole,+919935224333,influencer1@example.com,opposition,"[{""date"": ""2025-03-15"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-04-05"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-04"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-13"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Education"", ""Education""]",strong,2025-06-27,2025-07-19,Key influencer in religious sector,coordinator_2,False,2025-07-01 08:26:00,2025-07-20 08:26:00
986d46af-f2a0-4e3b-8c2e-54b90fb5c2ca,PC07,Influencer_2_PC07,women,,high,96,14671,Mudhole,Malkajgiri,+918549766828,influencer2@example.com,neutral,"[{""date"": ""2025-04-18"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-07-23"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-07-28"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-08-30"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Infrastructure"", ""Infrastructure"", ""Employment""]",moderate,2025-08-08,2025-11-03,Key influencer in women sector,coordinator_4,False,2025-10-15 02:52:00,2025-10-16 02:52:00
2f8cd1de-9fdc-41fc-bab4-d75f997f5470,PC07,Influencer_3_PC07,women,,medium,99,23873,Lal Bahadur Nagar,Uppal,+918376418269,influencer3@example.com,favorable,"[{""date"": ""2024-11-08"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Infrastructure"", ""Infrastructure""]",none,2024-12-05,2025-02-08,,coordinator_1,True,2025-01-29 11:24:00,2025-02-25 11:24:00
4f1f736d-da15-4a04-bc91-9f070c4ec3ba,PC07,Influencer_4_PC07,media,media_local,low,40,48999,Malkajgiri,Medchal,+917347242616,influencer4@example.com,opposition,"[{""date"": ""2024-10-13"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-02-28"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Employment""]",weak,2025-02-19,2025-06-01,Key influencer in media sector,coordinator_5,False,2025-04-07 08:44:00,2025-04-10 08:44:00
1da14393-f54a-4cd7-92f1-2e02c987cf78,PC07,Influencer_5_PC07,community,community_local,high,44,30439,Lal Bahadur Nagar,Mudhole,+919561464783,influencer5@example.com,opposition,"[{""date"": ""2024-11-12"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare""]",weak,2025-03-28,,,coordinator_4,True,2025-04-20 07:48:00,2025-04-24 07:48:00
6be0b2a5-5e5f-40c8-bac7-47447d8744d8,PC07,Influencer_6_PC07,community,,high,72,43813,Malkajgiri,Kukatpally,+919286757827,influencer6@example.com,unknown,"[{""date"": ""2025-03-08"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-05-24"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-04-05"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-23"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Education""]",strong,2025-08-09,2025-09-20,,coordinator_3,True,2025-08-13 05:15:00,2025-09-09 05:15:00
e91ff2a7-c9c9-48cd-85c4-d71dfef7f86a,PC07,Influencer_7_PC07,religious,religious_local,medium,59,40714,Kukatpally,Mudhole,+919546584499,influencer7@example.com,opposition,"[{""date"": ""2025-07-30"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-08-25"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-07-30"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-22"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Infrastructure"", ""Healthcare"", ""Infrastructure""]",moderate,2025-10-02,,Key influencer in religious sector,coordinator_5,False,2025-10-22 09:54:00,2025-10-27 09:54:00
67f8029d-e07c-4daa-9e5b-55263887c4cf,PC07,Influencer_8_PC07,religious,religious_local,low,99,10770,Malkajgiri,Lal Bahadur Nagar,+919297659076,influencer8@example.com,neutral,"[{""date"": ""2024-08-30"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2024-08-17"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare""]",moderate,2024-12-04,2025-02-14,Key influencer in religious sector,coordinator_5,False,2025-01-25 10:36:00,2025-02-14 10:36:00
dcbbe8ff-2264-480a-8ca0-99423a2e958e,PC07,Influencer_9_PC07,media,media_local,medium,95,41865,Quthbullapur,Uppal,+917112568756,influencer9@example.com,unknown,"[{""date"": ""2024-11-29"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-01-25"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Healthcare"", ""Healthcare""]",moderate,2025-02-19,2025-05-13,Key influencer in media sector,coordinator_3,True,2025-03-24 20:15:00,2025-03-25 20:15:00
ca849d3f-b1aa-49f3-a83b-86c1a61edc8b,PC07,Influencer_10_PC07,business,business_local,low,42,25690,Malkajgiri,Malkajgiri,+918398800422,influencer10@example.com,unknown,"[{""date"": ""2025-07-17"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-11"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-08-10"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-06-03"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Education"", ""Education"", ""Education""]",weak,2025-09-13,,,coordinator_5,True,2025-10-20 08:18:00,2025-10-31 08:18:00
e9dad773-b6f5-4aad-bea3-dae1055a4a9d,PC07,Influencer_11_PC07,youth,youth_local,medium,47,9631,Kukatpally,Malkajgiri,+919183980180,influencer11@example.com,opposition,"[{""date"": ""2025-08-07"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}, {""date"": ""2025-04-13"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-06-09"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Healthcare"", ""Education"", ""Education""]",strong,2025-07-17,2025-10-18,Key influencer in youth sector,coordinator_5,True,2025-09-09 10:30:00,2025-09-21 10:30:00
37e49470-bccf-47c4-801a-d49bbadf429b,PC07,Influencer_12_PC07,religious,religious_local,high,40,30167,Malkajgiri,Uppal,+917365065456,influencer12@example.com,unknown,"[{""date"": ""2025-06-04"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-03-12"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-24"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-06-06"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Employment""]",weak,2025-08-29,2025-09-12,,coordinator_4,True,2025-09-03 02:24:00,2025-10-03 02:24:00
194b7ee4-33b1-45a5-a3cd-8644ab67de94,PC07,Influencer_13_PC07,business,business_local,medium,54,5990,Lal Bahadur Nagar,Medchal,+918772059599,influencer13@example.com,unknown,"[{""date"": ""2025-02-18"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Infrastructure"", ""Employment""]",weak,2025-04-07,2025-06-04,,coordinator_1,False,2025-04-11 19:26:00,2025-05-05 19:26:00
d3ef72de-7b79-43d2-a0d8-9b2e808a2b8e,PC07,Influencer_14_PC07,religious,,high,91,19184,Kukatpally,Lal Bahadur Nagar,+917956290492,influencer14@example.com,unknown,"[{""date"": ""2024-11-16"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-14"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-30"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Employment"", ""Infrastructure""]",none,2025-03-07,2025-06-27,,coordinator_5,True,2025-04-29 11:30:00,2025-05-19 11:30:00
9c2c37ee-0688-4c76-8280-4ac1ec51d354,PC07,Influencer_15_PC07,youth,,medium,94,10697,Medchal,Mudhole,+917754776260,influencer15@example.com,unknown,"[{""date"": ""2025-01-29"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-10-07"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-01-24"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Healthcare""]",strong,2025-01-08,2025-03-09,Key influencer in youth sector,coordinator_1,False,2025-02-28 02:01:00,2025-03-06 02:01:00
9cc7a7d3-2aae-4ad0-85a6-d68f5d626973,PC07,Influencer_16_PC07,women,women_local,medium,45,45612,Malkajgiri,Lal Bahadur Nagar,+918566428490,influencer16@example.com,unknown,"[{""date"": ""2025-02-01"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-01-28"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-01-18"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-03-24"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Healthcare"", ""Infrastructure"", ""Education""]",weak,2025-05-11,,Key influencer in women sector,coordinator_5,True,2025-06-10 22:26:00,2025-07-08 22:26:00
7b2b7655-c32f-44bc-909a-2490db791fa3,PC07,Influencer_17_PC07,women,,medium,99,30749,Quthbullapur,Medchal,+919938638758,influencer17@example.com,neutral,"[{""date"": ""2024-09-23"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-18"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-22"", ""event"": ""Event"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Employment"", ""Employment""]",none,2024-12-21,,,coordinator_2,True,2025-02-19 20:22:00,2025-02-28 20:22:00
4abf3938-475f-4f6b-be94-6a8d95537b5a,PC07,Influencer_18_PC07,community,community_local,low,85,4712,Mudhole,Uppal,+918884167342,influencer18@example.com,opposition,"[{""date"": ""2024-11-21"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2024-11-20"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2024-10-13"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure""]",moderate,2025-02-12,2025-04-22,Key influencer in community sector,coordinator_4,False,2025-03-05 11:59:00,2025-03-17 11:59:00
f04f322a-17a1-4fb9-9934-fd173c4ef012,PC07,Influencer_19_PC07,community,community_local,medium,87,7502,Uppal,Uppal,+918170933784,influencer19@example.com,unknown,"[{""date"": ""2025-06-03"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-04-08"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Healthcare"", ""Employment""]",strong,2025-06-29,2025-09-09,Key influencer in community sector,coordinator_3,False,2025-08-22 06:23:00,2025-08-27 06:23:00
bdb5dda9-c074-4595-96e1-810151a1b8b4,PC07,Influencer_20_PC07,youth,,high,83,20545,Lal Bahadur Nagar,Quthbullapur,+918785562699,influencer20@example.com,neutral,"[{""date"": ""2025-05-08"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2025-04-04"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-05-13"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Healthcare""]",none,2025-05-31,2025-09-05,,coordinator_3,False,2025-08-04 15:15:00,2025-08-19 15:15:00
8a462689-9fe2-45f6-aae4-2425f6de21be,PC07,Influencer_21_PC07,religious,religious_local,high,53,23801,Mudhole,Quthbullapur,+918960630558,influencer21@example.com,neutral,"[{""date"": ""2025-08-25"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-07-24"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Infrastructure"", ""Employment""]",strong,2025-10-04,2026-01-27,Key influencer in religious sector,coordinator_5,True,2025-12-29 06:20:00,2026-01-24 06:20:00
bf57fdf0-aea9-4cad-ad44-2c1da14abdda,PC07,Influencer_22_PC07,community,,high,53,41079,Lal Bahadur Nagar,Kukatpally,+919408094974,influencer22@example.com,neutral,"[{""date"": ""2025-02-13"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2024-12-23"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-06"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-03-06"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}]","[""Healthcare"", ""Healthcare""]",none,2025-04-28,2025-05-29,Key influencer in community sector,coordinator_3,True,2025-05-20 10:05:00,2025-05-25 10:05:00
857c14ae-670d-48d5-a8c2-336df1b93614,PC07,Influencer_23_PC07,women,,medium,52,49402,Kukatpally,Medchal,+919165513857,influencer23@example.com,unknown,"[{""date"": ""2025-03-01"", ""event"": ""Event"", ""outcome"": ""Neutral""}, {""date"": ""2025-03-10"", ""event"": ""Event"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-02-07"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}, {""date"": ""2024-12-04"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Education"", ""Infrastructure"", ""Employment"", ""Employment""]",moderate,2025-02-20,2025-05-24,Key influencer in women sector,coordinator_1,False,2025-04-27 03:13:00,2025-05-05 03:13:00
b037a29f-f33c-405f-a209-1afa81024bb7,PC07,Influencer_24_PC07,business,business_local,low,66,32830,Uppal,Uppal,+917161773750,influencer24@example.com,neutral,"[{""date"": ""2024-12-18"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}]","[""Employment"", ""Infrastructure"", ""Infrastructure"", ""Healthcare""]",none,2025-03-13,2025-06-22,,coordinator_3,False,2025-05-10 12:01:00,2025-05-19 12:01:00
13af6248-7505-4cd5-ac19-8f649ecc7e7a,PC07,Influencer_25_PC07,women,,medium,41,27695,Lal Bahadur Nagar,Mudhole,+917676653564,influencer25@example.com,opposition,"[{""date"": ""2024-11-24"", ""event"": ""Event"", ""outcome"": ""Positive""}, {""date"": ""2025-02-08"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Infrastructure"", ""Infrastructure"", ""Healthcare""]",strong,2025-02-10,,Key influencer in women sector,coordinator_3,False,2025-04-28 16:19:00,2025-05-15 16:19:00
41ff3be1-9a52-4c87-9c46-400b4adb004d,PC07,Influencer_26_PC07,business,,high,68,22587,Lal Bahadur Nagar,Quthbullapur,+917196609735,influencer26@example.com,favorable,"[{""date"": ""2025-01-13"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2025-01-18"", ""event"": ""Community gathering"", ""outcome"": ""Positive""}, {""date"": ""2025-04-06"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Employment"", ""Education"", ""Education""]",none,2025-03-12,2025-07-24,,coordinator_3,True,2025-05-26 12:46:00,2025-06-13 12:46:00
1e8e7b43-bb15-41bb-b93e-bf18f2ae2000,PC07,Influencer_27_PC07,business,,low,76,32171,Quthbullapur,Uppal,+918975990346,influencer27@example.com,favorable,"[{""date"": ""2024-09-24"", ""event"": ""Event"", ""outcome"": ""Neutral""}]","[""Healthcare"", ""Education"", ""Education"", ""Infrastructure""]",none,2025-01-17,,Key influencer in business sector,coordinator_1,True,2025-02-08 00:53:00,2025-02-25 00:53:00
8cdb7b2c-5a81-4a51-bc32-873b9a13d7da,PC07,Influencer_28_PC07,media,,medium,50,1631,Quthbullapur,Malkajgiri,+917816672687,influencer28@example.com,neutral,"[{""date"": ""2025-01-02"", ""event"": ""Meeting"", ""outcome"": ""Needs follow-up""}]","[""Employment"", ""Healthcare""]",moderate,2025-04-16,2025-06-08,Key influencer in media sector,coordinator_2,False,2025-05-15 01:19:00,2025-06-11 01:19:00
88ffb7c6-3519-400b-a73a-f721d4a01771,PC07,Influencer_29_PC07,women,,low,40,3476,Mudhole,Uppal,+918547492292,influencer29@example.com,opposition,"[{""date"": ""2025-02-21"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-11-21"", ""event"": ""Meeting"", ""outcome"": ""Positive""}, {""date"": ""2025-03-04"", ""event"": ""Community gathering"", ""outcome"": ""Needs follow-up""}, {""date"": ""2024-12-18"", ""event"": ""Phone call"", ""outcome"": ""Positive""}]","[""Infrastructure"", ""Healthcare"", ""Employment"", ""Employment""]",strong,2025-03-15,,,coordinator_1,True,2025-04-15 10:52:00,2025-04-22 10:52:00
a522ecf6-4818-4d75-a2f7-aee5aa5d1cef,PC07,Influencer_30_PC07,business,,high,66,14015,Kukatpally,Quthbullapur,+918514462263,influencer30@example.com,unknown,"[{""date"": ""2025-06-18"", ""event"": ""Phone call"", ""outcome"": ""Positive""}, {""date"": ""2025-08-13"", ""event"": ""Meeting"", ""outcome"": ""Neutral""}]","[""Infrastructure"", ""Infrastructure"", ""Employment"", ""Education""]",strong,2025-10-17,2026-01-11,,coordinator_3,True,2025-12-07 03:46:00,2025-12-30 03:46:00
68c6c62e-c81c-48c8-be61-d11534adc693,PC07,Influencer_31_PC07,community,,high,83,16253,Malkajgiri,Malkajgiri,+917886699920,influencer31@example.com,favorable,"[{""date"": ""2025-06-25"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}]","[""Employment"", ""Infrastructure"", ""Employment"", ""Education""]",weak,2025-05-03,,,coordinator_4,True,2025-07-28 05:17:00,2025-08-08 05:17:00
f3450dc5-8e5c-4404-832c-614b18cbe8f8,PC07,Influencer_32_PC07,media,media_local,high,73,23809,Uppal,Uppal,+919709789109,influencer32@example.com,neutral,"[{""date"": ""2025-09-10"", ""event"": ""Community gathering"", ""outcome"": ""Neutral""}, {""date"": ""2025-06-28"", ""event"": ""Phone call"", ""outcome"": ""Neutral""}]","[""Education"", ""Infrastructure"", ""Employment"", ""Education""]",weak,2025-08-24,2025-12-06,Key influencer in media sector,coordinator_3,False,2025-10-15 08:35:00,2025-10-29 08:35:00
f3049bbb-bdab-48e4-8e83-41131f60bbdd,PC07,Influencer_33_PC07,business,,high,56,25198,Mudhole,Mudhole,+919225118836,influencer33@example.com,favorable,"[{""date"": ""2025-02-15"", ""event"": ""Phone call"", ""outcome"": ""Needs follow-up""}]","[""Education"", ""Healthcare"", ""Employment"", ""Healthcare""]",moderate,2025-04-25,,Key influencer in business sector,coordinator_1,False,2025-07-15 09:45:00,2025-08-03 09:45:00
