escalation_id,constituency_id,original_issue_id,issue_type,issue_category,issue_description,escalation_level,escalation_reason,escalated_from,escalated_to,escalated_at,original_report_date,days_since_reported,sla_breached,sla_deadline,status,priority,complainant_name,complainant_contact,complainant_location,assigned_to,assigned_at,actions_taken,resolution_time_hours,resolution_notes,resolved_by,resolved_at,complainant_satisfied,satisfaction_score,feedback,root_cause,preventive_measures,created_at,updated_at
0f68fd3f-963c-413f-8686-60520a3ddd0d,PC03,e08a35b2-9e98-4312-b21c-8ecc48fdb2c5,service_request,water_supply,Issue in Karimnagar requiring escalation,3,Requires senior attention,officer_level_2,officer_level_2,2025-10-06 15:44:00,2025-09-27 11:44:00,9,False,2025-10-14 11:44:00,under_review,p2_medium,Complainant_626,+91-9693923949,Vemulawada,resolver_11,2025-10-06 19:44:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-10-10T12:44:00"", ""notes"": ""Action notes 71""}, {""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-10-10T17:44:00"", ""notes"": ""Action notes 48""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-10-10T19:44:00"", ""notes"": ""Action notes 18""}, {""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-10-07T10:44:00"", ""notes"": ""Action notes 18""}]",,,,,,,,,[],2025-10-06 15:44:00,2025-10-07 02:44:00
40389717-36cd-4750-ba2f-629b8916de44,PC03,7099c237-19a8-47c9-9730-3e88e57e7ef8,grievance,electricity,Issue in Karimnagar requiring escalation,1,Complex issue,officer_level_1,officer_level_4,2025-01-12 04:22:00,2025-01-10 09:22:00,2,False,2025-01-29 09:22:00,under_review,p3_low,Complainant_133,+91-8769756085,Vemulawada,resolver_4,2025-01-12 22:22:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-01-14T06:22:00"", ""notes"": ""Action notes 44""}, {""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-01-15T11:22:00"", ""notes"": ""Action notes 83""}]",,,,,,,,,[],2025-01-12 04:22:00,2025-01-12 14:22:00
85b33a0e-28ca-4f74-8138-1a89195521d4,PC03,9a806b8c-b8cb-4527-b4cb-b365decc2de4,emergency,water_supply,Issue in Karimnagar requiring escalation,2,No action taken,officer_level_3,officer_level_2,2025-07-26 00:56:00,2025-07-12 14:56:00,14,False,2025-08-01 14:56:00,escalated,p3_low,Complainant_371,+91-9273936108,Korutla,resolver_4,2025-07-26 12:56:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-28T23:56:00"", ""notes"": ""Action notes 85""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-28T07:56:00"", ""notes"": ""Action notes 33""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-26T14:56:00"", ""notes"": ""Action notes 68""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-26T03:56:00"", ""notes"": ""Action notes 67""}]",,,,,,,,,[],2025-07-26 00:56:00,2025-07-26 05:56:00
45064daa-4c5d-4e8c-abd8-c1c6fd924c3c,PC03,eab9f330-4e18-45de-94ab-3e56ed64e016,complaint,electricity,Issue in Karimnagar requiring escalation,2,Complex issue,officer_level_2,officer_level_4,2025-03-03 08:26:00,2025-02-23 09:26:00,8,False,2025-03-22 09:26:00,closed,p1_high,Complainant_538,+91-9876171595,Choppadandi,resolver_9,2025-03-03 14:26:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_6"", ""action_at"": ""2025-03-07T12:26:00"", ""notes"": ""Action notes 34""}, {""action"": ""Site inspection"", ""action_by"": ""officer_6"", ""action_at"": ""2025-03-04T06:26:00"", ""notes"": ""Action notes 36""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_1"", ""action_at"": ""2025-03-04T23:26:00"", ""notes"": ""Action notes 58""}, {""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-03-07T12:26:00"", ""notes"": ""Action notes 16""}]",182.0,Issue resolved through resource deployment,resolver_12,2025-03-10 22:26:00,False,3.0,,Coordination gap,"[""Measure 1"", ""Measure 2""]",2025-03-03 08:26:00,2025-03-10 22:26:00
2320eda1-d693-45bb-899c-95612270cd4b,PC03,c01e0b3e-bf92-44d9-bbc9-32ed8da39e29,grievance,water_supply,Issue in Karimnagar requiring escalation,1,Requires senior attention,officer_level_1,officer_level_4,2025-02-13 05:58:00,2025-01-30 12:58:00,14,False,2025-02-24 12:58:00,resolved,p0_critical,Complainant_253,+91-7504926488,Karimnagar,resolver_3,2025-02-14 01:58:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-02-16T17:58:00"", ""notes"": ""Action notes 6""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-02-13T12:58:00"", ""notes"": ""Action notes 88""}]",180.0,Issue resolved through resource deployment,resolver_5,2025-02-20 17:58:00,True,1.0,Feedback from complainant,Technical issue,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-02-13 05:58:00,2025-02-20 17:58:00
5d163c2f-2223-485a-9ad0-da32e0c6e131,PC03,8f009fbf-c46b-4168-8d34-f11ed2bffc57,service_request,healthcare,Issue in Karimnagar requiring escalation,2,Complex issue,officer_level_2,officer_level_2,2025-10-06 18:50:00,2025-09-27 19:50:00,9,False,2025-10-16 19:50:00,action_initiated,p2_medium,Complainant_15,+91-9040294173,Sircilla,resolver_10,2025-10-07 08:50:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-10-10T04:50:00"", ""notes"": ""Action notes 23""}]",,,,,,,,,[],2025-10-06 18:50:00,2025-10-07 19:50:00
90d55b1f-4d67-44c4-b4c0-673c09e5d9df,PC03,a3c0c730-ac14-4e04-b1c5-a5942d08a585,feedback,education,Issue in Karimnagar requiring escalation,3,Requires senior attention,officer_level_1,officer_level_3,2025-07-30 13:21:00,2025-07-29 08:21:00,1,False,2025-08-08 08:21:00,closed,p0_critical,Complainant_3,+91-7859361049,Karimnagar,resolver_4,2025-07-31 06:21:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-08-01T06:21:00"", ""notes"": ""Action notes 79""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-08-02T18:21:00"", ""notes"": ""Action notes 98""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-31T03:21:00"", ""notes"": ""Action notes 72""}, {""action"": ""Site inspection"", ""action_by"": ""officer_3"", ""action_at"": ""2025-08-01T15:21:00"", ""notes"": ""Action notes 4""}]",133.0,Issue resolved through immediate intervention,resolver_14,2025-08-05 02:21:00,True,3.0,Feedback from complainant,Coordination gap,"[""Measure 1""]",2025-07-30 13:21:00,2025-08-05 02:21:00
669273cd-8d26-4188-b094-cf661035daf7,PC03,dfa13cb9-f065-4032-af34-e386c166e962,grievance,water_supply,Issue in Karimnagar requiring escalation,3,No action taken,officer_level_2,officer_level_2,2025-11-07 15:21:00,2025-11-02 15:21:00,5,False,2025-11-10 15:21:00,under_review,p3_low,Complainant_961,+91-7578280217,Huzurnagar,resolver_9,2025-11-08 11:21:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-11-10T10:21:00"", ""notes"": ""Action notes 49""}]",,,,,,,,,[],2025-11-07 15:21:00,2025-11-09 12:21:00
b5586466-0f1a-431c-b3fb-03519f6aaeb7,PC03,83c55bcb-60e1-4ca6-9ae8-b58f34278e36,emergency,infrastructure,Issue in Karimnagar requiring escalation,4,Requires senior attention,officer_level_2,officer_level_4,2025-07-07 22:21:00,2025-07-01 09:21:00,6,False,2025-07-15 09:21:00,resolved,p2_medium,Complainant_406,+91-8423772266,Choppadandi,resolver_6,2025-07-08 08:21:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_4"", ""action_at"": ""2025-07-12T02:21:00"", ""notes"": ""Action notes 12""}, {""action"": ""Team deployed"", ""action_by"": ""officer_5"", ""action_at"": ""2025-07-12T01:21:00"", ""notes"": ""Action notes 68""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-07-10T08:21:00"", ""notes"": ""Action notes 99""}]",29.0,Issue resolved through resource deployment,resolver_6,2025-07-09 03:21:00,True,5.0,,Administrative delay,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-07-07 22:21:00,2025-07-09 03:21:00
ca33c9d7-c220-465b-9fd9-66482d812207,PC03,6e27f09d-16cb-468f-9298-a576c09457dd,feedback,infrastructure,Issue in Karimnagar requiring escalation,2,No action taken,officer_level_3,officer_level_4,2025-11-25 14:25:00,2025-11-16 19:25:00,9,False,2025-12-13 19:25:00,escalated,p2_medium,Complainant_296,+91-9271126717,Karimnagar,resolver_14,2025-11-25 16:25:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_4"", ""action_at"": ""2025-11-26T11:25:00"", ""notes"": ""Action notes 48""}]",,,,,,,,,[],2025-11-25 14:25:00,2025-11-27 05:25:00
1c808c58-ff26-40ba-9d08-7b131ba4264f,PC04,904909db-213e-4fb4-92bc-5089eb815bbc,grievance,roads,Issue in Nizamabad requiring escalation,2,VIP complaint,officer_level_3,officer_level_3,2025-03-15 18:24:00,2025-03-06 19:24:00,9,False,2025-04-05 19:24:00,under_review,p0_critical,Complainant_82,+91-8235588179,Yellareddy,resolver_15,2025-03-16 16:24:00,"[{""action"": ""Resource allocation"", ""action_by"": ""officer_9"", ""action_at"": ""2025-03-17T23:24:00"", ""notes"": ""Action notes 17""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-03-16T13:24:00"", ""notes"": ""Action notes 9""}]",,,,,,,,,[],2025-03-15 18:24:00,2025-03-16 18:24:00
ee6e4fbb-d0e5-4db5-aee7-4f6ddc92e288,PC04,1f9c315f-ab0b-442b-9317-79b550ec67a0,emergency,law_order,Issue in Nizamabad requiring escalation,1,Requires senior attention,officer_level_3,officer_level_3,2025-06-07 14:37:00,2025-06-01 15:37:00,6,False,2025-06-29 15:37:00,action_initiated,p0_critical,Complainant_832,+91-9111705700,Yellareddy,resolver_15,2025-06-07 21:37:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_9"", ""action_at"": ""2025-06-11T13:37:00"", ""notes"": ""Action notes 16""}]",,,,,,,,,[],2025-06-07 14:37:00,2025-06-08 14:37:00
961b37c8-ad06-4a21-a94a-a8b6c61f883b,PC04,3c720ba7-79a5-4a45-bd46-94d5da2e7272,emergency,electricity,Issue in Nizamabad requiring escalation,1,Complex issue,officer_level_3,officer_level_2,2025-07-06 18:36:00,2025-06-30 18:36:00,6,False,2025-07-27 18:36:00,escalated,p2_medium,Complainant_323,+91-9064709865,Banswada,resolver_9,2025-07-07 08:36:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_8"", ""action_at"": ""2025-07-10T12:36:00"", ""notes"": ""Action notes 73""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-10T06:36:00"", ""notes"": ""Action notes 83""}]",,,,,,,,,[],2025-07-06 18:36:00,2025-07-08 00:36:00
48914b0b-803b-4cbf-8354-65339873ff1c,PC04,784658f5-0dea-4138-8fdf-51d53348a9d3,grievance,healthcare,Issue in Nizamabad requiring escalation,2,SLA breach,officer_level_1,officer_level_4,2025-11-03 23:52:00,2025-10-19 18:52:00,15,False,2025-11-08 18:52:00,action_initiated,p2_medium,Complainant_851,+91-7718664287,Banswada,resolver_2,2025-11-04 21:52:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-11-05T01:52:00"", ""notes"": ""Action notes 79""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-11-06T18:52:00"", ""notes"": ""Action notes 25""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-11-08T00:52:00"", ""notes"": ""Action notes 84""}]",,,,,,,,,[],2025-11-03 23:52:00,2025-11-05 12:52:00
bbee5b5b-03c7-48b2-8fd6-0863b1dbc131,PC04,f858d0c0-2d2f-44e7-bbee-a42b43346d42,grievance,healthcare,Issue in Nizamabad requiring escalation,1,Complex issue,officer_level_1,officer_level_3,2025-01-22 23:56:00,2025-01-13 11:56:00,9,False,2025-02-05 11:56:00,action_initiated,p2_medium,Complainant_5,+91-8171933710,Kamareddy,resolver_15,2025-01-23 15:56:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-01-23T05:56:00"", ""notes"": ""Action notes 60""}, {""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-01-24T16:56:00"", ""notes"": ""Action notes 83""}]",,,,,,,,,[],2025-01-22 23:56:00,2025-01-23 14:56:00
13e1e02e-32cd-4910-946c-3dbb4d861c2f,PC04,86d3c46b-6bf1-4136-a5c2-d56f3f052e6b,service_request,sanitation,Issue in Nizamabad requiring escalation,1,VIP complaint,officer_level_2,officer_level_3,2025-08-23 06:55:00,2025-08-12 14:55:00,11,False,2025-08-28 14:55:00,action_initiated,p2_medium,Complainant_526,+91-7835213682,Bodhan,resolver_8,2025-08-24 02:55:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_8"", ""action_at"": ""2025-08-23T19:55:00"", ""notes"": ""Action notes 56""}, {""action"": ""Team deployed"", ""action_by"": ""officer_7"", ""action_at"": ""2025-08-25T06:55:00"", ""notes"": ""Action notes 98""}, {""action"": ""Team deployed"", ""action_by"": ""officer_4"", ""action_at"": ""2025-08-27T09:55:00"", ""notes"": ""Action notes 79""}, {""action"": ""Site inspection"", ""action_by"": ""officer_10"", ""action_at"": ""2025-08-26T05:55:00"", ""notes"": ""Action notes 68""}]",,,,,,,,,[],2025-08-23 06:55:00,2025-08-25 03:55:00
8f351f06-5fab-40d5-a0ea-3e92d23a6f3c,PC04,7accd8e7-6047-4e49-a9bf-55cb8b7354c0,grievance,healthcare,Issue in Nizamabad requiring escalation,2,VIP complaint,officer_level_2,officer_level_4,2025-11-30 10:50:00,2025-11-20 20:50:00,10,False,2025-12-16 20:50:00,action_initiated,p1_high,Complainant_62,+91-7232499864,Banswada,resolver_13,2025-11-30 12:50:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_1"", ""action_at"": ""2025-12-01T10:50:00"", ""notes"": ""Action notes 65""}]",,,,,,,,,[],2025-11-30 10:50:00,2025-12-01 22:50:00
5d00f6ac-243f-41ae-9d1b-6f32d598d1ee,PC04,e9b8e2b7-46a2-4a3c-91e3-00964b58b1d7,emergency,healthcare,Issue in Nizamabad requiring escalation,4,No action taken,officer_level_1,officer_level_2,2025-04-24 13:35:00,2025-04-23 10:35:00,1,False,2025-05-18 10:35:00,resolved,p0_critical,Complainant_815,+91-8440936103,Bodhan,resolver_12,2025-04-25 00:35:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_10"", ""action_at"": ""2025-04-26T08:35:00"", ""notes"": ""Action notes 60""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_3"", ""action_at"": ""2025-04-27T19:35:00"", ""notes"": ""Action notes 30""}, {""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-04-27T09:35:00"", ""notes"": ""Action notes 20""}]",143.0,Issue resolved through immediate intervention,resolver_9,2025-04-30 12:35:00,False,2.0,Feedback from complainant,Coordination gap,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-04-24 13:35:00,2025-04-30 12:35:00
ddc6918f-e3b5-4ef0-afb5-944c12be653a,PC04,c2ce666d-ab7e-49fc-bb6b-4ca15b269ad5,complaint,roads,Issue in Nizamabad requiring escalation,4,No action taken,officer_level_3,officer_level_3,2025-06-08 19:54:00,2025-06-07 11:54:00,1,False,2025-06-30 11:54:00,under_review,p1_high,Complainant_919,+91-8654384433,Banswada,resolver_2,2025-06-08 21:54:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-06-08T21:54:00"", ""notes"": ""Action notes 63""}, {""action"": ""Site inspection"", ""action_by"": ""officer_2"", ""action_at"": ""2025-06-11T22:54:00"", ""notes"": ""Action notes 28""}, {""action"": ""Team deployed"", ""action_by"": ""officer_5"", ""action_at"": ""2025-06-11T10:54:00"", ""notes"": ""Action notes 100""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_9"", ""action_at"": ""2025-06-09T04:54:00"", ""notes"": ""Action notes 4""}]",,,,,,,,,[],2025-06-08 19:54:00,2025-06-10 10:54:00
0e4f6f14-8779-46f3-8f9f-6b668f65973f,PC04,fb08d230-3a8e-4b50-84c4-6b48fd3a48cc,grievance,infrastructure,Issue in Nizamabad requiring escalation,2,Complex issue,officer_level_3,officer_level_4,2025-07-24 00:01:00,2025-07-19 09:01:00,5,False,2025-08-02 09:01:00,action_initiated,p3_low,Complainant_768,+91-8326497746,Bodhan,resolver_9,2025-07-24 12:01:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_6"", ""action_at"": ""2025-07-25T02:01:00"", ""notes"": ""Action notes 8""}, {""action"": ""Site inspection"", ""action_by"": ""officer_1"", ""action_at"": ""2025-07-28T03:01:00"", ""notes"": ""Action notes 49""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_7"", ""action_at"": ""2025-07-24T07:01:00"", ""notes"": ""Action notes 95""}, {""action"": ""Site inspection"", ""action_by"": ""officer_9"", ""action_at"": ""2025-07-27T13:01:00"", ""notes"": ""Action notes 23""}]",,,,,,,,,[],2025-07-24 00:01:00,2025-07-25 14:01:00
83b56485-956d-4c53-a50f-346ad5f00a0a,PC04,2d833642-9775-4d82-9cc1-8315a1fcbd1f,feedback,roads,Issue in Nizamabad requiring escalation,3,SLA breach,officer_level_1,officer_level_2,2025-02-08 15:30:00,2025-02-04 11:30:00,4,False,2025-02-19 11:30:00,closed,p2_medium,Complainant_923,+91-7646674966,Jukkal,resolver_8,2025-02-09 11:30:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_5"", ""action_at"": ""2025-02-09T16:30:00"", ""notes"": ""Action notes 1""}, {""action"": ""Team deployed"", ""action_by"": ""officer_10"", ""action_at"": ""2025-02-12T12:30:00"", ""notes"": ""Action notes 82""}, {""action"": ""Site inspection"", ""action_by"": ""officer_6"", ""action_at"": ""2025-02-09T09:30:00"", ""notes"": ""Action notes 9""}]",132.0,Issue resolved through resource deployment,resolver_4,2025-02-14 03:30:00,True,2.0,Feedback from complainant,Coordination gap,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-02-08 15:30:00,2025-02-14 03:30:00
5a1147f2-a01c-46c9-8e67-047bfcd17dbd,PC04,cd7d5506-b5f3-4ebc-afe4-5261792781fb,feedback,law_order,Issue in Nizamabad requiring escalation,3,VIP complaint,officer_level_3,officer_level_2,2025-01-26 09:03:00,2025-01-21 11:03:00,5,False,2025-02-17 11:03:00,resolved,p2_medium,Complainant_348,+91-8567576083,Jukkal,resolver_5,2025-01-26 12:03:00,"[{""action"": ""Team deployed"", ""action_by"": ""officer_8"", ""action_at"": ""2025-01-27T21:03:00"", ""notes"": ""Action notes 90""}]",207.0,Issue resolved through resource deployment,resolver_7,2025-02-04 00:03:00,False,3.0,,Resource shortage,"[""Measure 1"", ""Measure 2"", ""Measure 3""]",2025-01-26 09:03:00,2025-02-04 00:03:00
105fd23b-da11-46b6-8881-96232caa4580,PC04,7c7da638-92be-4fa9-847b-918f0abdbdd9,service_request,healthcare,Issue in Nizamabad requiring escalation,3,Complex issue,officer_level_2,officer_level_4,2025-03-18 12:42:00,2025-03-04 19:42:00,14,True,2025-03-16 19:42:00,closed,p3_low,Complainant_472,+91-8579236819,Yellareddy,resolver_4,2025-03-19 04:42:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_7"", ""action_at"": ""2025-03-20T20:42:00"", ""notes"": ""Action notes 83""}]",95.0,Issue resolved through immediate intervention,resolver_6,2025-03-22 11:42:00,False,3.0,,Resource shortage,"[""Measure 1""]",2025-03-18 12:42:00,2025-03-22 11:42:00
572603f4-48af-46bb-9833-4008606c0810,PC04,36eba71e-9975-4da4-870f-115aadd20709,complaint,healthcare,Issue in Nizamabad requiring escalation,1,Complex issue,officer_level_2,officer_level_4,2025-01-22 05:43:00,2025-01-16 12:43:00,6,False,2025-02-08 12:43:00,escalated,p3_low,Complainant_655,+91-7941808032,Bodhan,resolver_14,2025-01-22 21:43:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_5"", ""action_at"": ""2025-01-23T23:43:00"", ""notes"": ""Action notes 99""}]",,,,,,,,,[],2025-01-22 05:43:00,2025-01-22 10:43:00
1394c1ed-4396-4d3c-82e8-91cd670b8162,PC04,e45abcab-3a09-4bfe-bdd0-244234d75fbe,service_request,roads,Issue in Nizamabad requiring escalation,3,SLA breach,officer_level_2,officer_level_3,2025-06-09 09:02:00,2025-05-31 20:02:00,9,False,2025-06-09 20:02:00,under_review,p2_medium,Complainant_24,+91-9537846531,Armoor,resolver_3,2025-06-09 21:02:00,"[{""action"": ""Site inspection"", ""action_by"": ""officer_4"", ""action_at"": ""2025-06-10T18:02:00"", ""notes"": ""Action notes 10""}, {""action"": ""Resource allocation"", ""action_by"": ""officer_8"", ""action_at"": ""2025-06-11T16:02:00"", ""notes"": ""Action notes 54""}, {""action"": ""Team deployed"", ""action_by"": ""officer_5"", ""action_at"": ""2025-06-10T12:02:00"", ""notes"": ""Action notes 62""}]",,,,,,,,,[],2025-06-09 09:02:00,2025-06-10 16:02:00
46f66982-94b5-4810-8553-6452497b4cab,PC04,012cc37a-c695-43b7-b26b-7bb49480f07e,complaint,sanitation,Issue in Nizamabad requiring escalation,4,Requires senior attention,officer_level_2,officer_level_2,2025-08-26 12:39:00,2025-08-12 17:39:00,14,False,2025-08-26 17:39:00,action_initiated,p2_medium,Complainant_427,+91-9360544375,Banswada,resolver_5,2025-08-26 23:39:00,"[{""action"": ""Coordination meeting"", ""action_by"": ""officer_3"", ""action_at"": ""2025-08-28T06:39:00"", ""notes"": ""Action notes 24""}, {""action"": ""Coordination meeting"", ""action_by"": ""officer_7"", ""action_at"": ""2025-08-29T19:39:00"", ""notes"": ""Action notes 8""}]",,,,,,,,,[],2025-08-26 12:39:00,2025-08-27 22:39:00
